timestamp,gym,gym_cap,pool,pool_cap,pool_temp
2017-04-20T19:27:02.013503+08:00,111,120,68,300,29
2017-04-20T19:28:02.316603+08:00,109,120,68,300,29
2017-04-20T19:29:02.691786+08:00,111,120,68,300,29
2017-04-20T19:30:02.061869+08:00,112,120,65,300,29
2017-04-20T19:31:02.429695+08:00,112,120,65,300,29
2017-04-20T19:32:02.743227+08:00,110,120,65,300,29
2017-04-20T19:33:02.016217+08:00,110,120,66,300,29
2017-04-20T19:34:02.417646+08:00,110,120,66,300,29
2017-04-20T19:35:02.756249+08:00,108,120,66,300,29
2017-04-20T19:36:02.124735+08:00,110,120,66,300,29
2017-04-20T19:37:02.338524+08:00,110,120,66,300,29
2017-04-20T19:38:02.675049+08:00,109,120,64,300,29
2017-04-20T19:39:02.124146+08:00,109,120,63,300,29
2017-04-20T19:40:02.477365+08:00,112,120,67,300,29
2017-04-20T19:41:02.768469+08:00,114,120,69,300,29
2017-04-20T19:42:02.059473+08:00,114,120,68,300,29
2017-04-20T19:43:02.287780+08:00,117,120,68,300,29
2017-04-20T19:44:02.791383+08:00,115,120,68,300,29
2017-04-20T19:45:02.142391+08:00,115,120,70,300,29
2017-04-20T19:46:02.458464+08:00,118,120,70,300,29
2017-04-20T19:47:02.723707+08:00,120,120,70,300,29
2017-04-20T19:48:02.033809+08:00,120,120,71,300,29
2017-04-20T19:49:02.390574+08:00,120,120,72,300,29
2017-04-20T19:50:02.739976+08:00,120,120,70,300,29
2017-04-20T19:51:02.197684+08:00,120,120,69,300,29
2017-04-20T19:52:02.476200+08:00,120,120,69,300,29
2017-04-20T19:53:02.832101+08:00,120,120,69,300,29
2017-04-20T19:54:02.187535+08:00,119,120,70,300,29
2017-04-20T19:55:02.626952+08:00,119,120,71,300,29
2017-04-20T19:56:01.933556+08:00,119,120,72,300,29
2017-04-20T19:57:02.292033+08:00,117,120,76,300,29
2017-04-20T19:58:02.846627+08:00,120,120,76,300,29
2017-04-20T19:59:02.096337+08:00,120,120,75,300,29
2017-04-20T20:00:02.444191+08:00,120,120,73,300,29
2017-04-20T20:01:02.794598+08:00,119,120,72,300,29
2017-04-20T20:02:02.068240+08:00,119,120,71,300,29
2017-04-20T20:03:02.360799+08:00,118,120,71,300,29
2017-04-20T20:04:02.826898+08:00,118,120,72,300,29
2017-04-20T20:05:02.175408+08:00,120,120,72,300,29
2017-04-20T20:06:02.606814+08:00,119,120,72,300,29
2017-04-20T20:07:01.998482+08:00,116,120,72,300,29
2017-04-20T20:08:02.313252+08:00,113,120,71,300,29
2017-04-20T20:09:02.808492+08:00,112,120,72,300,29
2017-04-20T20:10:02.201842+08:00,112,120,72,300,29
2017-04-20T20:11:02.491661+08:00,111,120,72,300,29
2017-04-20T20:12:02.869242+08:00,110,120,71,300,29
2017-04-20T20:13:02.250077+08:00,110,120,71,300,29
2017-04-20T20:14:02.588262+08:00,110,120,69,300,29
2017-04-20T20:15:02.106876+08:00,108,120,69,300,29
2017-04-20T20:16:02.514919+08:00,110,120,66,300,29
2017-04-20T20:17:02.899713+08:00,108,120,66,300,29
2017-04-20T20:18:02.212992+08:00,109,120,66,300,29
2017-04-20T20:19:03.062629+08:00,109,120,66,300,29
2017-04-20T20:20:02.668815+08:00,108,120,66,300,29
2017-04-20T20:21:02.089211+08:00,107,120,66,300,29
2017-04-20T20:22:02.428603+08:00,107,120,66,300,29
2017-04-20T20:23:02.778191+08:00,107,120,66,300,29
2017-04-20T20:24:02.099063+08:00,106,120,66,300,29
2017-04-20T20:25:02.379884+08:00,108,120,67,300,29
2017-04-20T20:26:02.764620+08:00,106,120,65,300,29
2017-04-20T20:27:02.106590+08:00,107,120,64,300,29
2017-04-20T20:28:02.446994+08:00,107,120,63,300,29
2017-04-20T20:29:02.730979+08:00,106,120,63,300,29
2017-04-20T20:30:02.058170+08:00,106,120,65,300,29
2017-04-20T20:31:02.538370+08:00,105,120,65,300,29
2017-04-20T20:32:02.072706+08:00,105,120,62,300,29
2017-04-20T20:33:02.488367+08:00,103,120,62,300,29
2017-04-20T20:34:02.855218+08:00,101,120,61,300,29
2017-04-20T20:35:02.339886+08:00,99,120,62,300,29
2017-04-20T20:36:02.705824+08:00,98,120,62,300,29
2017-04-20T20:37:01.989217+08:00,98,120,62,300,29
2017-04-20T20:38:02.273815+08:00,98,120,64,300,29
2017-04-20T20:39:02.622118+08:00,96,120,62,300,29
2017-04-20T20:40:02.183027+08:00,97,120,62,300,29
2017-04-20T20:41:02.412277+08:00,97,120,64,300,29
2017-04-20T20:42:02.730486+08:00,97,120,64,300,29
2017-04-20T20:43:02.112957+08:00,94,120,65,300,29
2017-04-20T20:44:02.395329+08:00,94,120,67,300,29
2017-04-20T20:45:02.763150+08:00,91,120,68,300,29
2017-04-20T20:46:02.149790+08:00,91,120,69,300,29
2017-04-20T20:47:02.641109+08:00,92,120,69,300,29
2017-04-20T20:48:01.983989+08:00,91,120,70,300,29
2017-04-20T20:49:02.239399+08:00,90,120,70,300,29
2017-04-20T20:50:02.626886+08:00,91,120,70,300,29
2017-04-20T20:51:01.958202+08:00,93,120,70,300,29
2017-04-20T20:52:02.280309+08:00,95,120,69,300,29
2017-04-20T20:53:02.697035+08:00,96,120,68,300,29
2017-04-20T20:54:02.079787+08:00,97,120,68,300,29
2017-04-20T20:55:02.443941+08:00,98,120,68,300,29
2017-04-20T20:56:02.742162+08:00,98,120,68,300,29
2017-04-20T20:57:02.163579+08:00,101,120,66,300,29
2017-04-20T20:58:02.438856+08:00,101,120,66,300,29
2017-04-20T20:59:01.994447+08:00,104,120,66,300,29
2017-04-20T21:00:02.423121+08:00,103,120,64,300,29
2017-04-20T21:01:02.859679+08:00,105,120,64,300,29
2017-04-20T21:02:02.148863+08:00,106,120,63,300,29
2017-04-20T21:03:02.541991+08:00,113,120,66,300,29
2017-04-20T21:04:01.983237+08:00,113,120,65,300,29
2017-04-20T21:05:02.483653+08:00,110,120,64,300,29
2017-04-20T21:06:02.842444+08:00,107,120,64,300,29
2017-04-20T21:07:02.253537+08:00,104,120,62,300,29
2017-04-20T21:08:02.689640+08:00,105,120,62,300,29
2017-04-20T21:09:02.211893+08:00,105,120,61,300,29
2017-04-20T21:10:02.682911+08:00,102,120,60,300,29
2017-04-20T21:11:01.965319+08:00,101,120,61,300,29
2017-04-20T21:12:02.290817+08:00,97,120,60,300,29
2017-04-20T21:13:02.868709+08:00,95,120,60,300,29
2017-04-20T21:14:02.290198+08:00,93,120,59,300,29
2017-04-20T21:15:02.026070+08:00,92,120,59,300,29
2017-04-20T21:16:01.989758+08:00,89,120,61,300,29
2017-04-20T21:17:02.818735+08:00,90,120,61,300,29
2017-04-20T21:18:02.758475+08:00,89,120,61,300,29
2017-04-20T21:19:02.742922+08:00,87,120,60,300,29
2017-04-20T21:20:02.265651+08:00,85,120,60,300,29
2017-04-20T21:21:02.859941+08:00,85,120,60,300,29
2017-04-20T21:22:01.941249+08:00,86,120,60,300,29
2017-04-20T21:23:01.852790+08:00,86,120,60,300,29
2017-04-20T21:24:02.656102+08:00,84,120,59,300,29
2017-04-20T21:25:02.546193+08:00,82,120,58,300,29
2017-04-20T21:26:02.656087+08:00,82,120,59,300,29
2017-04-20T21:27:02.372179+08:00,79,120,59,300,29
2017-04-20T21:28:02.646620+08:00,77,120,57,300,29
2017-04-20T21:29:02.635389+08:00,78,120,55,300,29
2017-04-20T21:30:02.683669+08:00,76,120,55,300,29
2017-04-20T21:31:02.694206+08:00,76,120,55,300,29
2017-04-20T21:32:02.410016+08:00,76,120,54,300,29
2017-04-20T21:33:02.023454+08:00,73,120,54,300,29
2017-04-20T21:34:02.355905+08:00,71,120,53,300,29
2017-04-20T21:35:02.700547+08:00,71,120,51,300,29
2017-04-20T21:36:02.427200+08:00,69,120,48,300,29
2017-04-20T21:37:02.790324+08:00,66,120,48,300,29
2017-04-20T21:38:02.290356+08:00,65,120,48,300,29
2017-04-20T21:39:02.757200+08:00,63,120,45,300,29
2017-04-20T21:40:02.174537+08:00,62,120,45,300,29
2017-04-20T21:41:02.548095+08:00,62,120,44,300,29
2017-04-20T21:42:02.199154+08:00,59,120,44,300,29
2017-04-20T21:43:02.766876+08:00,58,120,44,300,29
2017-04-20T21:44:02.810542+08:00,58,120,42,300,29
2017-04-20T21:45:02.280294+08:00,57,120,39,300,29
2017-04-20T21:46:02.318678+08:00,57,120,39,300,29
2017-04-20T21:47:02.185838+08:00,56,120,37,300,29
2017-04-20T21:48:02.403099+08:00,55,120,37,300,29
2017-04-20T21:49:01.868070+08:00,55,120,35,300,29
2017-04-20T21:50:02.338980+08:00,53,120,34,300,29
2017-04-20T21:51:02.729295+08:00,51,120,30,300,29
2017-04-20T21:52:02.198257+08:00,49,120,30,300,29
2017-04-20T21:53:02.631834+08:00,47,120,29,300,29
2017-04-20T21:54:02.225958+08:00,46,120,28,300,29
2017-04-20T21:55:03.035176+08:00,36,120,25,300,29
2017-04-20T21:56:02.308498+08:00,36,120,25,300,29
2017-04-20T21:57:02.626316+08:00,31,120,25,300,29
2017-04-20T21:58:02.164446+08:00,29,120,25,300,29
2017-04-20T21:59:02.502356+08:00,27,120,23,300,29
2017-04-20T22:00:02.363784+08:00,21,120,21,300,29
2017-04-20T22:01:02.816631+08:00,6,120,17,300,29
2017-04-20T22:02:02.197119+08:00,5,120,17,300,29
2017-04-20T22:03:02.775137+08:00,5,120,16,300,29
2017-04-20T22:04:02.352671+08:00,5,120,16,300,29
2017-04-20T22:05:02.747219+08:00,5,120,13,300,29
2017-04-20T22:06:02.194709+08:00,5,120,8,300,29
2017-04-20T22:07:02.529291+08:00,5,120,7,300,29
2017-04-20T22:08:02.046348+08:00,5,120,6,300,29
2017-04-20T22:09:02.646547+08:00,5,120,5,300,29
2017-04-20T22:10:02.351824+08:00,5,120,4,300,29
2017-04-20T22:11:02.573346+08:00,5,120,1,300,29
2017-04-20T22:12:01.999839+08:00,5,120,0,300,29
2017-04-20T22:13:02.518391+08:00,5,120,0,300,29
2017-04-20T22:14:02.826295+08:00,5,120,0,300,29
2017-04-20T22:15:02.189048+08:00,5,120,0,300,29
2017-04-20T22:16:01.959867+08:00,5,120,0,300,29
2017-04-20T22:17:02.536103+08:00,5,120,0,300,29
2017-04-20T22:18:01.856023+08:00,5,120,0,300,29
2017-04-20T22:19:02.446309+08:00,5,120,0,300,29
2017-04-20T22:20:02.069480+08:00,5,120,0,300,29
2017-04-20T22:21:02.583971+08:00,5,120,0,300,29
2017-04-20T22:22:01.980620+08:00,5,120,0,300,29
2017-04-20T22:23:02.495513+08:00,5,120,0,300,29
2017-04-20T22:24:02.707083+08:00,5,120,0,300,29
2017-04-20T22:25:02.253840+08:00,5,120,0,300,29
2017-04-20T22:26:02.822165+08:00,5,120,0,300,29
2017-04-20T22:27:02.686626+08:00,5,120,0,300,29
2017-04-20T22:28:01.961345+08:00,5,120,0,300,29
2017-04-20T22:29:02.677095+08:00,5,120,0,300,29
2017-04-20T22:30:02.330837+08:00,5,120,0,300,29
2017-04-20T22:31:02.726723+08:00,5,120,0,300,29
2017-04-20T22:32:02.457234+08:00,5,120,0,300,29
2017-04-20T22:33:02.849172+08:00,5,120,0,300,29
2017-04-20T22:34:02.572241+08:00,5,120,0,300,29
2017-04-20T22:35:02.217839+08:00,5,120,0,300,29
2017-04-20T22:36:02.858187+08:00,5,120,0,300,29
2017-04-20T22:37:02.328048+08:00,5,120,0,300,29
2017-04-20T22:38:02.203787+08:00,5,120,0,300,29
2017-04-20T22:39:01.944311+08:00,5,120,0,300,29
2017-04-20T22:40:02.810995+08:00,5,120,0,300,29
2017-04-20T22:41:02.672697+08:00,5,120,0,300,29
2017-04-20T22:42:02.495809+08:00,5,120,0,300,29
2017-04-20T22:43:01.904413+08:00,5,120,0,300,29
2017-04-20T22:44:02.314590+08:00,5,120,0,300,29
2017-04-20T22:45:02.709984+08:00,5,120,0,300,29
2017-04-20T22:46:02.137209+08:00,5,120,0,300,29
2017-04-20T22:47:02.507890+08:00,5,120,0,300,29
2017-04-20T22:48:02.089405+08:00,5,120,0,300,29
2017-04-20T22:49:02.025936+08:00,5,120,0,300,29
2017-04-20T22:50:02.703403+08:00,5,120,0,300,29
2017-04-20T22:51:02.428633+08:00,5,120,0,300,29
2017-04-20T22:52:02.785426+08:00,5,120,0,300,29
2017-04-20T22:53:02.119476+08:00,5,120,0,300,29
2017-04-20T22:54:02.440124+08:00,5,120,0,300,29
2017-04-20T22:55:02.930641+08:00,5,120,0,300,29
2017-04-20T22:56:02.205568+08:00,5,120,0,300,29
2017-04-20T22:57:02.830668+08:00,5,120,0,300,29
2017-04-20T22:58:02.512277+08:00,5,120,0,300,29
2017-04-20T22:59:02.182286+08:00,5,120,0,300,29
2017-04-20T23:00:02.114342+08:00,5,120,0,300,29
2017-04-20T23:01:02.866772+08:00,5,120,0,300,29
2017-04-20T23:02:02.467412+08:00,5,120,0,300,29
2017-04-20T23:03:02.519149+08:00,5,120,0,300,29
2017-04-20T23:04:02.534547+08:00,5,120,0,300,29
2017-04-20T23:05:02.109245+08:00,5,120,0,300,29
2017-04-20T23:06:01.916164+08:00,5,120,0,300,29
2017-04-20T23:07:02.603160+08:00,5,120,0,300,29
2017-04-20T23:08:02.549600+08:00,5,120,0,300,29
2017-04-20T23:09:02.569523+08:00,5,120,0,300,29
2017-04-20T23:10:02.729513+08:00,5,120,0,300,29
2017-04-20T23:11:02.709123+08:00,5,120,0,300,29
2017-04-20T23:12:02.600808+08:00,5,120,0,300,29
2017-04-20T23:13:02.694472+08:00,5,120,0,300,29
2017-04-20T23:14:02.609608+08:00,5,120,0,300,29
2017-04-20T23:15:02.316062+08:00,5,120,0,300,29
2017-04-20T23:16:02.769022+08:00,5,120,0,300,29
2017-04-20T23:17:02.541267+08:00,5,120,0,300,29
2017-04-20T23:18:02.223403+08:00,5,120,0,300,29
2017-04-20T23:19:02.289931+08:00,5,120,0,300,29
2017-04-20T23:20:02.619752+08:00,5,120,0,300,29
2017-04-20T23:21:02.715814+08:00,5,120,0,300,29
2017-04-20T23:22:02.888546+08:00,5,120,0,300,29
2017-04-20T23:23:02.505527+08:00,5,120,0,300,29
2017-04-20T23:24:02.830566+08:00,5,120,0,300,29
2017-04-20T23:25:02.436625+08:00,5,120,0,300,29
2017-04-20T23:26:01.980903+08:00,5,120,0,300,29
2017-04-20T23:27:02.649683+08:00,5,120,0,300,29
2017-04-20T23:28:02.138890+08:00,5,120,0,300,29
2017-04-20T23:29:02.624948+08:00,5,120,0,300,29
2017-04-20T23:30:02.116742+08:00,5,120,0,300,29
2017-04-20T23:31:02.576616+08:00,5,120,0,300,29
2017-04-20T23:32:02.190948+08:00,5,120,0,300,29
2017-04-20T23:33:02.699200+08:00,5,120,0,300,29
2017-04-20T23:34:02.422900+08:00,5,120,0,300,29
2017-04-20T23:35:02.834711+08:00,5,120,0,300,29
2017-04-20T23:36:02.251252+08:00,5,120,0,300,29
2017-04-20T23:37:02.700297+08:00,5,120,0,300,29
2017-04-20T23:38:02.086166+08:00,5,120,0,300,29
2017-04-20T23:39:02.545293+08:00,5,120,0,300,29
2017-04-20T23:40:02.012942+08:00,5,120,0,300,29
2017-04-20T23:41:02.451548+08:00,5,120,0,300,29
2017-04-20T23:42:02.811739+08:00,5,120,0,300,29
2017-04-20T23:43:02.187566+08:00,5,120,0,300,29
2017-04-20T23:44:02.577601+08:00,5,120,0,300,29
2017-04-20T23:45:02.021944+08:00,5,120,0,300,29
2017-04-20T23:46:02.411557+08:00,5,120,0,300,29
2017-04-20T23:47:02.773618+08:00,5,120,0,300,29
2017-04-20T23:48:02.169832+08:00,5,120,0,300,29
2017-04-20T23:49:02.478781+08:00,5,120,0,300,29
2017-04-20T23:50:02.748913+08:00,5,120,0,300,29
2017-04-20T23:51:01.988199+08:00,5,120,0,300,29
2017-04-20T23:52:02.262504+08:00,5,120,0,300,29
2017-04-20T23:53:02.622907+08:00,5,120,0,300,29
2017-04-20T23:54:01.916269+08:00,5,120,0,300,29
2017-04-20T23:55:02.253424+08:00,5,120,0,300,29
2017-04-20T23:56:02.659134+08:00,5,120,0,300,29
2017-04-20T23:57:02.033564+08:00,5,120,0,300,29
2017-04-20T23:58:02.371789+08:00,5,120,0,300,29
2017-04-20T23:59:02.726388+08:00,5,120,0,300,29
2017-04-21T00:00:02.230885+08:00,5,120,0,300,29
2017-04-21T00:01:02.517614+08:00,0,120,0,300,29
2017-04-21T00:02:02.155171+08:00,0,120,0,300,29
2017-04-21T00:03:02.423096+08:00,0,120,0,300,29
2017-04-21T00:04:02.808699+08:00,0,120,0,300,29
2017-04-21T00:05:02.219316+08:00,0,120,0,300,29
2017-04-21T00:06:02.704037+08:00,0,120,0,300,29
2017-04-21T00:07:02.111794+08:00,0,120,0,300,29
2017-04-21T00:08:02.368053+08:00,0,120,0,300,29
2017-04-21T00:09:02.676279+08:00,0,120,0,300,29
2017-04-21T00:10:02.019202+08:00,0,120,0,300,29
2017-04-21T00:11:02.449171+08:00,0,120,0,300,29
2017-04-21T00:12:02.825440+08:00,0,120,0,300,29
2017-04-21T00:13:02.161294+08:00,0,120,0,300,29
2017-04-21T00:14:02.595877+08:00,0,120,0,300,29
2017-04-21T00:15:01.997331+08:00,0,120,0,300,29
2017-04-21T00:16:02.330283+08:00,0,120,0,300,29
2017-04-21T00:17:02.581153+08:00,0,120,0,300,29
2017-04-21T00:18:02.895802+08:00,0,120,0,300,29
2017-04-21T00:19:02.329627+08:00,0,120,0,300,29
2017-04-21T00:20:02.597856+08:00,0,120,0,300,29
2017-04-21T00:21:01.903886+08:00,0,120,0,300,29
2017-04-21T00:22:02.213668+08:00,0,120,0,300,29
2017-04-21T00:23:02.553899+08:00,0,120,0,300,29
2017-04-21T00:24:02.824099+08:00,0,120,0,300,29
2017-04-21T00:25:02.239676+08:00,0,120,0,300,29
2017-04-21T00:26:02.613191+08:00,0,120,0,300,29
2017-04-21T00:27:02.832166+08:00,0,120,0,300,29
2017-04-21T00:28:02.176057+08:00,0,120,0,300,29
2017-04-21T00:29:02.464670+08:00,0,120,0,300,29
2017-04-21T00:30:02.926238+08:00,0,120,0,300,29
2017-04-21T00:31:02.254735+08:00,0,120,0,300,29
2017-04-21T00:32:02.679790+08:00,0,120,0,300,29
2017-04-21T00:33:02.031375+08:00,0,120,0,300,29
2017-04-21T00:34:02.370442+08:00,0,120,0,300,29
2017-04-21T00:35:02.774191+08:00,0,120,0,300,29
2017-04-21T00:36:02.054322+08:00,0,120,0,300,29
2017-04-21T00:37:02.504662+08:00,0,120,0,300,29
2017-04-21T00:38:02.859277+08:00,0,120,0,300,29
2017-04-21T00:39:02.238028+08:00,0,120,0,300,29
2017-04-21T00:40:02.632732+08:00,0,120,0,300,29
2017-04-21T00:41:02.048908+08:00,0,120,0,300,29
2017-04-21T00:42:02.282998+08:00,0,120,0,300,29
2017-04-21T00:43:02.562641+08:00,0,120,0,300,29
2017-04-21T00:44:02.796145+08:00,0,120,0,300,29
2017-04-21T00:45:02.163015+08:00,0,120,0,300,29
2017-04-21T00:46:02.468574+08:00,0,120,0,300,29
2017-04-21T00:47:02.781394+08:00,0,120,0,300,29
2017-04-21T00:48:02.062009+08:00,0,120,0,300,29
2017-04-21T00:49:02.447053+08:00,0,120,0,300,29
2017-04-21T00:50:02.956140+08:00,0,120,0,300,29
2017-04-21T00:51:02.301209+08:00,0,120,0,300,29
2017-04-21T00:52:02.782024+08:00,0,120,0,300,29
2017-04-21T00:53:02.237602+08:00,0,120,0,300,29
2017-04-21T00:54:02.614242+08:00,0,120,0,300,29
2017-04-21T00:55:01.939111+08:00,0,120,0,300,29
2017-04-21T00:56:02.331081+08:00,0,120,0,300,29
2017-04-21T00:57:02.692477+08:00,0,120,0,300,29
2017-04-21T00:58:02.013542+08:00,0,120,0,300,29
2017-04-21T00:59:02.360762+08:00,0,120,0,300,29
2017-04-21T01:00:02.708681+08:00,0,120,0,300,29
2017-04-21T01:01:01.996802+08:00,0,120,0,300,29
2017-04-21T01:02:02.301995+08:00,0,120,0,300,29
2017-04-21T01:03:02.832324+08:00,0,120,0,300,29
2017-04-21T01:04:02.278774+08:00,0,120,0,300,29
2017-04-21T01:05:02.607229+08:00,0,120,0,300,29
2017-04-21T01:06:01.983164+08:00,0,120,0,300,29
2017-04-21T01:07:02.268502+08:00,0,120,0,300,29
2017-04-21T01:08:02.647222+08:00,0,120,0,300,29
2017-04-21T01:09:01.973166+08:00,0,120,0,300,29
2017-04-21T01:10:02.389200+08:00,0,120,0,300,29
2017-04-21T01:11:02.786533+08:00,0,120,0,300,29
2017-04-21T01:12:02.021901+08:00,0,120,0,300,29
2017-04-21T01:13:02.382432+08:00,0,120,0,300,29
2017-04-21T01:14:02.763487+08:00,0,120,0,300,29
2017-04-21T01:15:02.162418+08:00,0,120,0,300,29
2017-04-21T01:16:02.505056+08:00,0,120,0,300,29
2017-04-21T01:17:02.910990+08:00,0,120,0,300,29
2017-04-21T01:18:02.354059+08:00,0,120,0,300,29
2017-04-21T01:19:02.626536+08:00,0,120,0,300,29
2017-04-21T01:20:02.851414+08:00,0,120,0,300,29
2017-04-21T01:21:02.210962+08:00,0,120,0,300,29
2017-04-21T01:22:02.688694+08:00,0,120,0,300,29
2017-04-21T01:23:01.948001+08:00,0,120,0,300,29
2017-04-21T01:24:02.402924+08:00,0,120,0,300,29
2017-04-21T01:25:02.740855+08:00,0,120,0,300,29
2017-04-21T01:26:02.090890+08:00,0,120,0,300,29
2017-04-21T01:27:02.470981+08:00,0,120,0,300,29
2017-04-21T01:28:02.746624+08:00,0,120,0,300,29
2017-04-21T01:29:02.057442+08:00,0,120,0,300,29
2017-04-21T01:30:02.526184+08:00,0,120,0,300,29
2017-04-21T01:31:02.869263+08:00,0,120,0,300,29
2017-04-21T01:32:02.615958+08:00,0,120,0,300,29
2017-04-21T01:33:01.950177+08:00,0,120,0,300,29
2017-04-21T01:34:02.279440+08:00,0,120,0,300,29
2017-04-21T01:35:02.614777+08:00,0,120,0,300,29
2017-04-21T01:36:01.995174+08:00,0,120,0,300,29
2017-04-21T01:37:02.446171+08:00,0,120,0,300,29
2017-04-21T01:38:02.757680+08:00,0,120,0,300,29
2017-04-21T01:39:02.201537+08:00,0,120,0,300,29
2017-04-21T01:40:02.566139+08:00,0,120,0,300,29
2017-04-21T01:41:02.018059+08:00,0,120,0,300,29
2017-04-21T01:42:02.422786+08:00,0,120,0,300,29
2017-04-21T01:43:02.719246+08:00,0,120,0,300,29
2017-04-21T01:44:02.400348+08:00,0,120,0,300,29
2017-04-21T01:45:02.819815+08:00,0,120,0,300,29
2017-04-21T01:46:02.228544+08:00,0,120,0,300,29
2017-04-21T01:47:02.609154+08:00,0,120,0,300,29
2017-04-21T01:48:02.912862+08:00,0,120,0,300,29
2017-04-21T01:49:02.166008+08:00,0,120,0,300,29
2017-04-21T01:50:02.470252+08:00,0,120,0,300,29
2017-04-21T01:51:02.887075+08:00,0,120,0,300,29
2017-04-21T01:52:02.160622+08:00,0,120,0,300,29
2017-04-21T01:53:02.519734+08:00,0,120,0,300,29
2017-04-21T01:54:02.879026+08:00,0,120,0,300,29
2017-04-21T01:55:02.218715+08:00,0,120,0,300,29
2017-04-21T01:56:02.581105+08:00,0,120,0,300,29
2017-04-21T01:57:02.842794+08:00,0,120,0,300,29
2017-04-21T01:58:02.062561+08:00,0,120,0,300,29
2017-04-21T01:59:02.472244+08:00,0,120,0,300,29
2017-04-21T02:00:02.943492+08:00,0,120,0,300,29
2017-04-21T02:01:02.315797+08:00,0,120,0,300,29
2017-04-21T02:02:02.619181+08:00,0,120,0,300,29
2017-04-21T02:03:01.915433+08:00,0,120,0,300,29
2017-04-21T02:04:02.507078+08:00,0,120,0,300,29
2017-04-21T02:05:02.796464+08:00,0,120,0,300,29
2017-04-21T02:06:02.791122+08:00,0,120,0,300,29
2017-04-21T02:07:02.154262+08:00,0,120,0,300,29
2017-04-21T02:08:02.530625+08:00,0,120,0,300,29
2017-04-21T02:09:02.942518+08:00,0,120,0,300,29
2017-04-21T02:10:02.339889+08:00,0,120,0,300,29
2017-04-21T02:11:02.775014+08:00,0,120,0,300,29
2017-04-21T02:12:02.108781+08:00,0,120,0,300,29
2017-04-21T02:13:02.492246+08:00,0,120,0,300,29
2017-04-21T02:14:02.752213+08:00,0,120,0,300,29
2017-04-21T02:15:02.131619+08:00,0,120,0,300,29
2017-04-21T02:16:02.503399+08:00,0,120,0,300,29
2017-04-21T02:17:02.843936+08:00,0,120,0,300,29
2017-04-21T02:18:02.115574+08:00,0,120,0,300,29
2017-04-21T02:19:02.400389+08:00,0,120,0,300,29
2017-04-21T02:20:02.884506+08:00,0,120,0,300,29
2017-04-21T02:21:02.230421+08:00,0,120,0,300,29
2017-04-21T02:22:02.487183+08:00,0,120,0,300,29
2017-04-21T02:23:02.831348+08:00,0,120,0,300,29
2017-04-21T02:24:02.208155+08:00,0,120,0,300,29
2017-04-21T02:25:02.577480+08:00,0,120,0,300,29
2017-04-21T02:26:02.010049+08:00,0,120,0,300,29
2017-04-21T02:27:02.345418+08:00,0,120,0,300,29
2017-04-21T02:28:02.626676+08:00,0,120,0,300,29
2017-04-21T02:29:01.955841+08:00,0,120,0,300,29
2017-04-21T02:30:02.220557+08:00,0,120,0,300,29
2017-04-21T02:31:02.587020+08:00,0,120,0,300,29
2017-04-21T02:32:02.918157+08:00,0,120,0,300,29
2017-04-21T02:33:02.337353+08:00,0,120,0,300,29
2017-04-21T02:34:02.608617+08:00,0,120,0,300,29
2017-04-21T02:35:01.951570+08:00,0,120,0,300,29
2017-04-21T02:36:02.230499+08:00,0,120,0,300,29
2017-04-21T02:37:02.508613+08:00,0,120,0,300,29
2017-04-21T02:38:02.812678+08:00,0,120,0,300,29
2017-04-21T02:39:02.674075+08:00,0,120,0,300,29
2017-04-21T02:40:02.081995+08:00,0,120,0,300,29
2017-04-21T02:41:02.478991+08:00,0,120,0,300,29
2017-04-21T02:42:02.822569+08:00,0,120,0,300,29
2017-04-21T02:43:02.117933+08:00,0,120,0,300,29
2017-04-21T02:44:02.511548+08:00,0,120,0,300,29
2017-04-21T02:45:02.304892+08:00,0,120,0,300,29
2017-04-21T02:46:02.613160+08:00,0,120,0,300,29
2017-04-21T02:47:02.912510+08:00,0,120,0,300,29
2017-04-21T02:48:02.346815+08:00,0,120,0,300,29
2017-04-21T02:49:02.682482+08:00,0,120,0,300,29
2017-04-21T02:50:01.998856+08:00,0,120,0,300,29
2017-04-21T02:51:02.413259+08:00,0,120,0,300,29
2017-04-21T02:52:02.800265+08:00,0,120,0,300,29
2017-04-21T02:53:02.207671+08:00,0,120,0,300,29
2017-04-21T02:54:02.409779+08:00,0,120,0,300,29
2017-04-21T02:55:02.822256+08:00,0,120,0,300,29
2017-04-21T02:56:02.132168+08:00,0,120,0,300,29
2017-04-21T02:57:02.334520+08:00,0,120,0,300,29
2017-04-21T02:58:02.678168+08:00,0,120,0,300,29
2017-04-21T02:59:01.963754+08:00,0,120,0,300,29
2017-04-21T03:00:02.324068+08:00,0,120,0,300,29
2017-04-21T03:01:02.570848+08:00,0,120,0,300,29
2017-04-21T03:02:01.965941+08:00,0,120,0,300,29
2017-04-21T03:03:02.213934+08:00,0,120,0,300,29
2017-04-21T03:04:02.451429+08:00,0,120,0,300,29
2017-04-21T03:05:02.051431+08:00,0,120,0,300,29
2017-04-21T03:06:02.407310+08:00,0,120,0,300,29
2017-04-21T03:07:02.674200+08:00,0,120,0,300,29
2017-04-21T03:08:01.945332+08:00,0,120,0,300,29
2017-04-21T03:09:02.342244+08:00,0,120,0,300,29
2017-04-21T03:10:02.647748+08:00,0,120,0,300,29
2017-04-21T03:11:02.034374+08:00,0,120,0,300,29
